id,date,ticker,emo_label,senti_label,original,processed,,,,,
107216,2020/11/26,TSLA,belief,bullish,"$TSLA shorts ?§° are getting desperate, don't sell your shares.","Tesla shorts  [clown face]  are getting desperate, don't sell your shares.",,,,,
107217,2020/11/26,PYPL,belief,bullish,$PYPL Paypal+Bitcoin ???????ñ® definitely going to be going long with this company.,PayPal Paypal+Bitcoin  [rocket]    [printer]  definitely going to be going long with this company.,,,,,
107218,2020/11/26,TSLA,disgust,bullish,$TSLA Selling calls & puts on Tesla I feel like an employee. Steady paycheck. Got a big raise this week ??,Tesla Selling calls & puts on Tesla I feel like an employee. Steady paycheck. Got a big raise this week  [thumbs up],,,,,
107219,2020/11/26,TSLA,confusion,bullish,$TSLA why are buttcoin femboys tagging tsla in their posts? Are they that autistic ?ì‚??ì‚???Tesla why are buttcoin femboys tagging tsla in their posts? Are they that autistic  [red question mark],,,,,,
107220,2020/11/26,PFE,excitement,bearish,"$PFE Looks like it?ôs up today! It has a habit of staying stuck on the same price when the market is open anyway, so what?ôs the big difference?! ?§£?§£","Pfizer Looks like it?ôs up today! It has a habit of staying stuck on the same price when the market is open anyway, so what?ôs the big difference?!  [rolling on the floor laughing]  ",,,,,
107221,2020/11/27,AAPL,belief,bullish,$AAPL it?ôs TIME TO BUY / profitable ????,Apple it?ôs TIME TO BUY / profitable  [rocket],,,,,
107222,2020/11/27,AAPL,optimism,bullish,$AAPL did you just hear apple has NEWS MOVING SOME. PRODUCTION TO VIETNAM???? TAKING SOME AWAY FROM CHINA,Apple did you just hear apple has NEWS MOVING SOME. PRODUCTION TO VIETNAM [rocket]   TAKING SOME AWAY FROM CHINA,,,,,
107223,2020/11/27,AAPL,excitement,bullish,$AAPL ???????????????ùÔ? it?ôs going to be our show for the next two weeks! Prepare for 10%-20% gain!!! ?§©?§©?§©?§©?§©?í•?í•?í•?í•,Apple  [rocket]       [winking face]  [index pointing up]  it?ôs going to be our show for the next two weeks! Prepare for 10%-20% gain!!!  [star struck]      [collision],,,,,
107224,2020/11/27,TSLA,depression,bullish,$TSLA today I broke a milestone up over 1000 percent on my Tesla position. All the bears that laughed at me for holding long all this time should cry ?ò¢,Tesla today I broke a milestone up over 1000 percent on my Tesla position. All the bears that laughed at me for holding long all this time should cry  [crying face],,,,,
107225,2020/11/27,PFE,amusement,bullish,$PFE i hope this works out ????????,Pfizer i hope this works out  [face with tears of joy],,,,,
107226,2020/11/27,TSLA,excitement,bullish,$TSLA hasn?ôt even begun yet... tesla will be worth 10 trillion in another decade. Elon is the smartest man the world has ever seen. ????????????????????????,Tesla hasn?ôt even begun yet... tesla will be worth 10 trillion in another decade. Elon is the smartest man the world has ever seen.  [rocket],,,,,
107227,2020/11/27,AAPL,belief,bullish,$AAPL Come on Apple! Show some muscle! Need 128$ by Christmas. I know you got it in you! ?? ?èπ ?? ?íØ,Apple Come on Apple! Show some muscle! Need 128$ by Christmas. I know you got it in you!  [green apple]   [bow and arrow]   [Christmas tree]   [hundred points],,,,,
107228,2020/11/28,BAC,ambiguous,bearish,$BAC that $29 rejection kicks in next week?§≠??,Bank of America Corporation that $29 rejection kicks in next week [face with hand over mouth]  [tumbler glass],,,,,
107229,2020/11/29,AAPL,belief,bullish,"$AAPL this week and next, we should see a run like EV stocks did, as profits taken from those investments will pour into Apple ahead of Q4 earnings . ?í∞ ?í∞ ?í∞","Apple this week and next, we should see a run like EV stocks did, as profits taken from those investments will pour into Apple ahead of Q4 earnings .  [money bag]     ",,,,,
107230,2020/11/30,AAPL,disgust,bullish,"$AAPL always fun to see the rookies chirping in here about things they have no clue on ?§£
Take notes- gain experience, then tweet- otherwise you look foolish","Apple always fun to see the rookies chirping in here about things they have no clue on  [rolling on the floor laughing] 
Take notes- gain experience, then tweet- otherwise you look foolish",,,,,
107231,2020/11/30,AAPL,confusion,bullish,"$AAPL What do you think? 
I believe it?ôs time to break resistance ??","Apple What do you think? 
I believe it?ôs time to break resistance  [thinking face] ",,,,,
107232,2020/11/30,AAPL,belief,bullish,"$AAPL Damn!!! Orders flying.... Inflow like crazy firehose drinking... line up people, let?ôs ensure everyone is aboard before the take off.... ?? soon!!!","Apple Damn!!! Orders flying.... Inflow like crazy firehose drinking... line up people, let?ôs ensure everyone is aboard before the take off....  [rocket]  soon!!!",,,,,
107233,2020/11/30,AAPL,anxiety,bullish,$AAPL ?•∏ get in while you still can,Apple  [disguised face]  get in while you still can,,,,,
107234,2020/11/30,AAPL,optimism,bullish,$AAPL Load the truck before it becomes too expensive! It?ôs headed to $200 a share soon ?? ??,Apple Load the truck before it becomes too expensive! It?ôs headed to $200 a share soon  [SOON arrow]   [chart increasing],,,,,
107235,2020/11/30,UPS,optimism,bullish,$UPS - Nice buys coming in here. ??,United Parcel Service - Nice buys coming in here.  [chart increasing],,,,,
107236,2020/11/30,AAPL,optimism,bullish,$AAPL what if we complete the cup this week ??,Apple what if we complete the cup this week  [face savoring food],,,,,
107237,2020/11/30,TSLA,confusion,bearish,"$TSLA 
Lots if very angry Tesla cult members lashing out like rabid dogs today. No more gif, rocket emojis, 5k price predictions. What hapoen to those euphoric bulltards that were posting all weekend? ??","Tesla 
Lots if very angry Tesla cult members lashing out like rabid dogs today. No more gif, rocket emojis, 5k price predictions. What hapoen to those euphoric bulltards that were posting all weekend?  [thinking face] ",,,,,
107238,2020/11/30,BA,amusement,bearish,"$BA Pay my puts tomorrow, pretty please! ?? Thank you! ?§Ô?????","Boeing Pay my puts tomorrow, pretty please!  [smiling face with heart eyes]  Thank you!  [red heart]  [winking face with tongue]  [kiss mark] ",,,,,
107239,2020/11/30,AAPL,belief,bullish,"$AAPL Good 1 year investment, iPhone 12 sales weren?ôt included their last earnings report if I?ôm not mistaken so by next ER you?ôll see a decent move. Buy rumours and sell the news ??","Apple Good 1 year investment, iPhone 12 sales weren?ôt included their last earnings report if I?ôm not mistaken so by next ER you?ôll see a decent move. Buy rumours and sell the news  [winking face] ",,,,,
107240,2020/11/30,TSLA,ambiguous,bearish,$TSLA How many bulls will buy at $590 today and be disappointed when this opens below $550 ?§£ Rookie move boys,Tesla How many bulls will buy at $590 today and be disappointed when this opens below $550  [rolling on the floor laughing]  Rookie move boys,,,,,
107241,2020/11/30,TSLA,ambiguous,bearish,$TSLA Noooo! Go back down I want to buy the dip lol ??,Tesla Noooo! Go back down I want to buy the dip lol  [face with tears of joy],,,,,
107242,2020/11/30,TSLA,disgust,bearish,$TSLA Who is the genius who added this freak show to the S&P?  ???§£??,Tesla Who is the genius who added this freak show to the S&P?   [face with tears of joy]  [rolling on the floor laughing],,,,,
107243,2020/11/30,AAPL,excitement,bullish,$AAPL apple car coming out next year. Better jump in now! ???í∏,Apple apple car coming out next year. Better jump in now!  [chart increasing]  [money with wings],,,,,
107244,2020/11/30,TSLA,anger,bearish,$TSLA I?ôm welling to bet half of you suckers got out at the LOD and just bought back ??,Tesla I?ôm welling to bet half of you suckers got out at the LOD and just bought back  [see no evil monkey],,,,,
107245,2020/12/1,PFE,excitement,bullish,"$PFE Still is very very cheap, it will goes way unbelievable Bullish, Don?ôt worry just buy buy buy ( your life changer stock) in 2021 whole years will be $ 500 to $ 600 ??‚¨ÜÔ??§Ô?","Pfizer Still is very very cheap, it will goes way unbelievable Bullish, Don?ôt worry just buy buy buy ( your life changer stock) in 2021 whole years will be $ 500 to $ 600  [smiling face with heart eyes]  [up arrow]  [red heart] ",,,,,
107246,2020/12/1,TSLA,anxiety,bearish,"$TSLA Gap and trap. Seen this before....
POLAR PLUNGE ?êª?ç‚?Ô∏?,Tesla Gap and trap. Seen this before....",,,,,,
"POLAR PLUNGE  [polar bear] """,,,,,,,,,,,
107247,2020/12/1,AAPL,belief,bullish,"$AAPL Bulls and Bears post price target ?éØ below ??

$150 by EOY","Apple Bulls and Bears post price target  [bullseye]  below  [backhand index pointing down] 

$150 by EOY",,,,,
107248,2020/12/1,AAPL,excitement,bullish,"$AAPL Wow, its over for you bears ?? Fresh PR!","Apple Wow, its over for you bears  [face with tears of joy]  Fresh PR!",,,,,
107249,2020/12/1,NVDA,excitement,bullish,$NVDA Let?ôs get this $540 break and make money! ?í¥ ?í∞??,NVIDIA Let?ôs get this $540 break and make money!  [yen banknote]   [money bag]  [money mouth face],,,,,
107250,2020/12/1,AAPL,optimism,bullish,"$AAPL Longs- hold this down, I?ôm working all day today! Bears, it?ôs over you just don?ôt know it yet?àÔ?","Apple Longs- hold this down, I?ôm working all day today! Bears, it?ôs over you just don?ôt know it yet [airplane] ",,,,,
107251,2020/12/1,TSLA,confusion,bearish,"$TSLA I wonder if Vanguard, Blackrock and State Street have any pull on Wall Street? ??","Tesla I wonder if Vanguard, Blackrock and State Street have any pull on Wall Street?  [thinking face] ",,,,,
107252,2020/12/1,AAPL,optimism,bullish,$AAPL now just need my msft to go green ??,Apple now just need my msft to go green  [beaming face with smiling eyes],,,,,
107253,2020/12/1,TSLA,anger,bearish,"$TSLA 

So it?ôs not going 1000 ? And you bought weekly otm calls with your allowance from your Mom that you were supposed to save, what are you gona do now ?
??","Tesla 

So it?ôs not going 1000 ? And you bought weekly otm calls with your allowance from your Mom that you were supposed to save, what are you gona do now ?
 [middle finger] ",,,,,
107254,2020/12/1,TSLA,excitement,bearish,$TSLA Please drop more so I can average in! ?í∞,Tesla Please drop more so I can average in!  [money bag],,,,,
107255,2020/12/1,TSLA,anxiety,bearish,"$TSLA $560's next stop, allllll aboard! ??","Tesla $560's next stop, allllll aboard!  [station] ",,,,,
107256,2020/12/1,PFE,optimism,bullish,$PFE up 60k+ on this alone today from jan calls ..?? not a bad trade today...,Pfizer up 60k+ on this alone today from jan calls .. [money mouth face]  not a bad trade today...,,,,,
107257,2020/12/1,PFE,excitement,bullish,$PFE The run up that this will have is gonna be epic??,Pfizer The run up that this will have is gonna be epic [rocket],,,,,
107258,2020/12/1,TSLA,disgust,bearish,$TSLA like this is just going to go up every day until mid January. ??????,Tesla like this is just going to go up every day until mid January.  [face with tears of joy],,,,,
107259,2020/12/1,CCL,optimism,bearish,$CCL  what?ôs the chances this goes red eod ?? I smell something bad is brewing with the market vaccine won?ôt get the approval mark my words hence they trying in Europe,Carnival  what?ôs the chances this goes red eod  [face with tears of joy]  I smell something bad is brewing with the market vaccine won?ôt get the approval mark my words hence they trying in Europe,,,,,
107260,2020/12/1,AMZN,belief,bearish,$AMZN news is overwhelmingly positive and no movement - caution ?†Ô?,Amazon news is overwhelmingly positive and no movement - caution  [warning],,,,,
107261,2020/12/1,AAPL,optimism,bullish,$AAPL 125-126 today before a healthy pull back into 122 range. Sold my 118 call a little to early ??,Apple 125-126 today before a healthy pull back into 122 range. Sold my 118 call a little to early  [pensive face],,,,,
107262,2020/12/1,AAPL,anxiety,bullish,"$AAPL Lets keep on going.
Good stocks on sale don?ôt last for long . ?í∞?í∞?íØ","Apple Lets keep on going.
Good stocks on sale don?ôt last for long .  [money bag]   [hundred points] ",,,,,
107263,2020/12/1,AAPL,optimism,bullish,$AAPL Great start to what I believe will be a killer month for ?? new ATH?ôs coming soon,Apple Great start to what I believe will be a killer month for  [green apple]  new ATH?ôs coming soon,,,,,
107264,2020/12/1,PYPL,optimism,bullish,"$PYPL extreme demand... record-breaking holiday online shopping!
Hold your shares! 
It?ôs going to be a wild ride...
‚≠êÔ?‚≠êÔ?‚≠êÔ?‚≠êÔ?‚≠êÔ?","PayPal extreme demand... record-breaking holiday online shopping!
Hold your shares! 
It?ôs going to be a wild ride...
 [star]     ",,,,,
107265,2020/12/1,AAPL,optimism,bullish,$AAPL as long as this is 250 by June ?∫Ô?,Apple as long as this is 250 by June  [smiling face],,,,,
107266,2020/12/1,FB,optimism,bearish,$FB Zucker the testimonies are now covering your 400 million $$ worth of mail in drop boxes and training of poll watchers ?çø?çø?çø?çø very interesting dude. Kinda on the verge of treason buddy,Facebook Zucker the testimonies are now covering your 400 million $$ worth of mail in drop boxes and training of poll watchers  [popcorn]     very interesting dude. Kinda on the verge of treason buddy,,,,,
107267,2020/12/1,AMZN,optimism,bullish,"$AMZN next leg up will be great, we should have good after hours today ?Ö‚???,Amazon next leg up will be great"," we should have good after hours today  [check mark button]   """,,,,,
107268,2020/12/1,TSLA,amusement,bullish,$TSLA man that is sexy...total chick ?ß≤,Tesla man that is sexy...total chick  [magnet],,,,,
107269,2020/12/1,PFE,optimism,bullish,$PFE I am in with my retirement account ?í™,Pfizer I am in with my retirement account  [flexed biceps],,,,,
107270,2020/12/1,BA,excitement,bullish,$BA last couple of days has been great to add shares! Lol ?? easy money!,Boeing last couple of days has been great to add shares! Lol  [squinting face with tongue]  easy money!,,,,,
107271,2020/12/1,TSLA,optimism,bullish,$TSLA RHHNF lithium batteries ?? check the backstory Dr John Burba with Elon ???????????í∞?í∞?í∞?í∞?í∞,Tesla RHHNF lithium batteries  [battery]  check the backstory Dr John Burba with Elon       [money bag],,,,,
107272,2020/12/1,PYPL,excitement,bullish,$PYPL guessing $225 this week nice $220 call flow too?î•?? giddy up!,PayPal guessing $225 this week nice $220 call flow too [fire]  [rocket]  giddy up!,,,,,
